"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0U780","2019-09-22 12:00:00","15.000","344.000","1.600","28.100","0.510","1009.400","","0.000","-99.000","-99.000","-99.000","29.200","","23.600",""
"C0H9C0","2019-09-22 12:00:00","3402.000","317.000","0.700","11.000","1.000","677.400","","4.000","-99.000","-99.000","-99.000","13.500","","7.500",""
"C0V650","2019-09-22 12:00:00","28.000","322.000","7.100","28.800","0.520","1009.100","","0.000","-99.000","-99.000","-99.000","29.400","","23.900",""
"C0R720","2019-09-22 12:00:00","214.000","-99.000","-99.000","-99.000","-99.000","-99.000","","26.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0K470","2019-09-22 12:00:00","97.000","77.000","0.800","28.600","0.550","999.800","","0.000","-99.000","-99.000","-99.000","28.900","","22.800",""
"C0T9N0","2019-09-22 12:00:00","261.000","172.000","1.400","22.900","0.940","982.100","","1.500","-99.000","-99.000","-99.000","23.900","","22.800",""
"C0Z070","2019-09-22 12:00:00","247.000","0.000","0.000","23.400","0.990","983.400","","0.500","-99.000","-99.000","-99.000","24.000","","21.900",""
"C0Z280","2019-09-22 12:00:00","224.000","0.000","0.100","23.000","0.990","987.300","","2.000","-99.000","-99.000","-99.000","24.000","","22.700",""
"C0SA40","2019-09-22 12:00:00","200.000","0.000","0.000","25.700","0.780","989.000","","12.000","-99.000","-99.000","-99.000","25.700","","22.800",""
"C0V440","2019-09-22 12:00:00","27.000","4.000","2.500","29.700","0.460","1006.900","","0.000","7.600","6.000","","30.200","","23.200",""
"C0G810","2019-09-22 12:00:00","26.000","16.000","1.400","29.900","0.560","1007.100","","0.000","-99.000","-99.000","-99.000","29.900","","23.900",""
"C0F9Z0","2019-09-22 12:00:00","3193.000","193.000","2.200","12.100","1.000","696.600","","1.500","-99.000","-99.000","-99.000","12.700","","9.000",""
"C0M410","2019-09-22 12:00:00","245.000","339.000","1.300","30.200","0.650","979.000","","0.000","-99.000","-99.000","-99.000","30.200","","21.000",""
"C0I410","2019-09-22 12:00:00","180.000","38.000","1.600","28.000","0.540","990.400","","0.000","-99.000","-99.000","-99.000","28.400","","21.800",""
"C0K250","2019-09-22 12:00:00","12.000","18.000","1.000","31.000","0.540","1009.900","","0.000","-99.000","-99.000","-99.000","31.000","","20.800",""
"C0AH80","2019-09-22 12:00:00","68.000","0.000","0.200","25.300","0.740","1003.500","","0.000","-99.000","-99.000","-99.000","25.300","","18.800",""
"C0V640","2019-09-22 12:00:00","35.000","344.000","3.500","30.600","0.490","1006.400","","0.000","8.600","338.000","","30.600","","24.200",""
"C0S920","2019-09-22 12:00:00","98.000","331.000","0.500","26.300","0.770","995.400","","53.500","-99.000","-99.000","-99.000","26.300","","22.900",""
"C0S830","2019-09-22 12:00:00","288.000","334.000","1.300","22.400","0.960","980.400","","10.500","-99.000","-99.000","-99.000","22.900","","21.600",""
"C0V800","2019-09-22 12:00:00","256.000","142.000","0.700","29.700","0.580","979.800","","0.000","-99.000","-99.000","-99.000","29.700","","22.900",""
"C0R140","2019-09-22 12:00:00","740.000","337.000","1.600","23.000","0.840","931.300","","0.000","-99.000","-99.000","-99.000","23.500","","20.300",""
"C0K410","2019-09-22 12:00:00","20.000","336.000","2.200","29.100","0.580","1007.800","","0.000","-99.000","-99.000","-99.000","29.200","","23.500",""
"C0F000","2019-09-22 12:00:00","273.000","7.000","1.200","27.100","0.650","979.000","","0.000","-99.000","-99.000","-99.000","27.100","","21.800",""
"C0W150","2019-09-22 12:00:00","42.000","53.000","1.500","29.700","0.350","1007.300","","0.000","-99.000","-99.000","-99.000","30.000","","24.600",""
"C0AH90","2019-09-22 12:00:00","660.000","3.000","1.300","25.200","0.610","940.200","","0.000","-99.000","-99.000","-99.000","26.200","","16.000",""
"C0F9K0","2019-09-22 12:00:00","30.000","358.000","3.300","27.700","0.590","1006.300","","0.000","-99.000","-99.000","-99.000","28.000","","23.600",""
"C0H990","2019-09-22 12:00:00","3076.000","208.000","5.300","10.700","0.990","706.600","","1.500","-99.000","-99.000","-99.000","10.700","","9.400",""
"C0V260","2019-09-22 12:00:00","126.000","65.000","1.600","31.100","0.480","996.200","","0.000","-99.000","-99.000","-99.000","31.200","","23.400",""
"C0S970","2019-09-22 12:00:00","19.000","304.000","1.300","25.400","0.840","1008.800","","29.500","-99.000","-99.000","-99.000","25.400","","23.600",""
"C0U940","2019-09-22 12:00:00","25.000","145.000","1.500","29.300","0.540","1008.900","","0.000","-99.000","-99.000","-99.000","30.100","","21.800",""
"C0A860","2019-09-22 12:00:00","362.000","30.000","2.100","23.700","0.800","970.700","","0.000","-99.000","-99.000","-99.000","24.000","","19.600",""
"C0I480","2019-09-22 12:00:00","2165.000","0.000","0.000","16.000","0.930","788.700","","2.000","-99.000","-99.000","-99.000","17.200","","13.300",""
"CM0150","2019-09-22 12:00:00","11.000","349.000","1.500","26.600","0.700","1009.900","","34.500","-99.000","-99.000","-99.000","26.600","","23.200",""
"C0X080","2019-09-22 12:00:00","2.000","331.000","4.700","31.100","0.550","1010.500","","0.000","-99.000","-99.000","-99.000","31.500","","23.300",""
"C0AH00","2019-09-22 12:00:00","38.000","0.000","0.200","26.500","0.680","1007.100","","0.000","-99.000","-99.000","-99.000","26.500","","20.400",""
"C0V700","2019-09-22 12:00:00","24.000","301.000","2.000","29.400","0.580","1006.900","","0.000","-99.000","-99.000","-99.000","30.000","","24.800",""
"C0AD00","2019-09-22 12:00:00","86.000","351.000","3.000","27.200","0.610","1002.600","","0.000","-99.000","-99.000","-99.000","27.200","","21.500",""
"C0O900","2019-09-22 12:00:00","9.000","7.000","4.400","31.100","0.490","1009.700","","0.000","-99.000","-99.000","-99.000","31.100","","23.300",""
"C0R570","2019-09-22 12:00:00","37.000","10.000","1.900","29.300","0.560","1005.300","","0.000","-99.000","-99.000","-99.000","29.300","","24.000",""
"C0AG90","2019-09-22 12:00:00","25.000","125.000","1.100","27.700","0.570","1009.800","","0.000","-99.000","-99.000","-99.000","27.700","","20.400",""
"C0V760","2019-09-22 12:00:00","30.000","21.000","2.400","31.000","0.450","1007.600","","0.000","-99.000","-99.000","-99.000","31.000","","24.300",""
"C0T9I0","2019-09-22 12:00:00","152.000","0.000","0.100","23.200","0.930","995.300","","6.000","-99.000","-99.000","-99.000","23.400","","21.800",""
"C0O980","2019-09-22 12:00:00","18.000","17.000","3.700","31.500","0.450","1009.400","","0.000","-99.000","-99.000","-99.000","31.500","","23.100",""
"C0R270","2019-09-22 12:00:00","51.000","346.000","2.100","26.900","0.740","1003.800","","0.000","-99.000","-99.000","-99.000","27.300","","23.900",""
"C0T9H0","2019-09-22 12:00:00","725.000","120.000","2.200","19.800","0.990","932.000","","6.500","-99.000","-99.000","-99.000","20.600","","19.100",""
"C0A660","2019-09-22 12:00:00","97.000","0.000","0.000","25.300","0.990","1000.200","","0.000","-99.000","-99.000","-99.000","25.300","","19.200",""
"C0A890","2019-09-22 12:00:00","40.000","308.000","0.700","26.400","0.690","1006.200","","0.000","-99.000","-99.000","-99.000","26.900","","19.300",""
"C0O840","2019-09-22 12:00:00","134.000","326.000","1.700","29.300","0.550","993.800","","0.000","-99.000","-99.000","-99.000","29.300","","22.200",""
"C0R530","2019-09-22 12:00:00","16.000","350.000","2.000","28.000","0.550","1008.500","","0.000","-99.000","-99.000","-99.000","28.000","","24.000",""
"C0G870","2019-09-22 12:00:00","12.000","350.000","2.900","29.800","0.560","1010.700","","0.000","-99.000","-99.000","-99.000","29.800","","21.700",""
"C0M820","2019-09-22 12:00:00","980.000","232.000","0.500","22.300","0.700","904.600","","0.000","-99.000","-99.000","-99.000","22.600","","18.200",""
"C0F9S0","2019-09-22 12:00:00","43.000","10.000","1.900","29.100","0.540","1006.100","","0.000","-99.000","-99.000","-99.000","29.300","","23.300",""
"C0R160","2019-09-22 12:00:00","45.000","5.000","1.300","30.100","0.560","1004.600","","0.000","-99.000","-99.000","-99.000","30.100","","23.300",""
"C0A950","2019-09-22 12:00:00","60.000","307.000","9.100","25.500","0.670","1004.500","","0.000","-99.000","-99.000","-99.000","26.100","","24.100",""
"C0F9L0","2019-09-22 12:00:00","253.000","333.000","2.300","26.800","0.710","982.500","","0.000","-99.000","-99.000","-99.000","27.500","","22.600",""
"C0I360","2019-09-22 12:00:00","300.000","273.000","1.400","26.400","0.590","976.500","","0.000","-99.000","-99.000","-99.000","27.300","","21.600",""
"C0R550","2019-09-22 12:00:00","38.000","44.000","1.400","28.300","0.650","1007.000","","0.000","-99.000","-99.000","-99.000","28.300","","23.900",""
"C0V530","2019-09-22 12:00:00","34.000","347.000","2.600","30.600","0.420","1006.200","","0.000","-99.000","-99.000","-99.000","30.600","","23.200",""
"C0AI10","2019-09-22 12:00:00","76.000","220.000","0.500","25.100","0.740","1002.700","","0.000","-99.000","-99.000","-99.000","25.100","","19.300",""
"C0F9U0","2019-09-22 12:00:00","74.000","333.000","0.900","30.000","0.520","1002.900","","0.000","-99.000","-99.000","-99.000","30.000","","23.900",""
"C0V680","2019-09-22 12:00:00","40.000","353.000","2.300","30.200","0.480","1005.900","","0.000","-99.000","-99.000","-99.000","30.200","","23.900",""
"C0Z290","2019-09-22 12:00:00","946.000","126.000","1.800","18.800","0.990","908.000","","3.000","-99.000","-99.000","-99.000","19.900","","18.200",""
"CM0120","2019-09-22 12:00:00","4.000","345.000","1.100","28.100","0.620","1010.800","","0.000","-99.000","-99.000","-99.000","28.100","","23.200",""
"C0G760","2019-09-22 12:00:00","53.000","341.000","1.500","28.800","0.580","1007.100","","0.000","-99.000","-99.000","-99.000","29.400","","23.100",""
"C0K450","2019-09-22 12:00:00","35.000","346.000","3.500","28.300","0.600","1006.300","","0.000","-99.000","-99.000","-99.000","28.400","","23.000",""
"C0E820","2019-09-22 12:00:00","220.000","19.000","1.000","26.300","0.670","986.500","","0.000","-99.000","-99.000","-99.000","26.600","","19.100",""
"C0A530","2019-09-22 12:00:00","300.000","0.000","0.200","23.900","0.850","978.000","","0.000","-99.000","-99.000","-99.000","23.900","","17.800",""
"C0M520","2019-09-22 12:00:00","15.000","8.000","3.500","29.500","0.580","1008.600","","0.000","-99.000","-99.000","-99.000","29.800","","22.900",""
"C0K240","2019-09-22 12:00:00","1132.000","328.000","1.800","22.100","0.900","891.200","","0.000","-99.000","-99.000","-99.000","22.100","","16.300",""
"C0V210","2019-09-22 12:00:00","734.000","226.000","3.700","25.100","0.690","930.600","","0.000","-99.000","-99.000","-99.000","25.900","","20.300",""
"C0Z320","2019-09-22 12:00:00","646.000","57.000","0.400","20.500","1.000","939.600","","1.000","-99.000","-99.000","-99.000","21.100","","20.300",""
"C0R600","2019-09-22 12:00:00","766.000","135.000","0.800","22.300","0.930","926.200","","0.000","-99.000","-99.000","-99.000","22.800","","21.000",""
"C0C650","2019-09-22 12:00:00","208.000","0.000","0.000","23.800","0.610","987.900","","0.000","-99.000","-99.000","-99.000","24.000","","18.600",""
"C0F9I0","2019-09-22 12:00:00","194.000","350.000","3.200","26.800","0.670","989.100","","0.000","-99.000","-99.000","-99.000","27.200","","22.600",""
"C0T820","2019-09-22 12:00:00","550.000","111.000","1.300","23.400","0.770","953.000","","0.000","-99.000","-99.000","-99.000","24.000","","21.100",""
"C0S890","2019-09-22 12:00:00","238.000","229.000","1.100","25.100","0.860","987.000","","7.000","-99.000","-99.000","-99.000","25.100","","22.900",""
"C0G840","2019-09-22 12:00:00","32.000","26.000","0.800","28.700","0.620","1005.400","","0.000","-99.000","-99.000","-99.000","28.800","","22.800",""
"C0V620","2019-09-22 12:00:00","18.000","298.000","4.300","28.500","0.580","1008.600","","0.000","-99.000","-99.000","-99.000","29.300","","23.800",""
"C0X280","2019-09-22 12:00:00","22.000","359.000","6.200","27.900","0.700","1008.600","","0.000","-99.000","-99.000","-99.000","28.500","","23.600",""
"C0AH40","2019-09-22 12:00:00","426.000","224.000","0.900","24.300","0.800","963.900","","0.000","-99.000","-99.000","-99.000","24.300","","19.600",""
"C0T9A0","2019-09-22 12:00:00","498.000","0.000","0.000","20.900","0.990","956.300","","3.500","-99.000","-99.000","-99.000","21.000","","19.100",""
"C0K390","2019-09-22 12:00:00","31.000","23.000","2.600","28.700","0.580","1007.500","","0.000","-99.000","-99.000","-99.000","28.700","","23.000",""
"C0I540","2019-09-22 12:00:00","3344.000","260.000","6.100","9.100","1.000","684.400","","-99.000","11.300","255.000","","9.600","","8.000",""
"C0G890","2019-09-22 12:00:00","24.000","333.000","5.000","28.300","0.630","1008.200","","0.000","-99.000","-99.000","-99.000","28.400","","24.600",""
"C0G720","2019-09-22 12:00:00","50.000","322.000","1.600","28.800","0.530","1004.900","","0.000","-99.000","-99.000","-99.000","28.800","","23.100",""
"C0UA40","2019-09-22 12:00:00","1121.000","36.000","3.100","20.000","0.850","888.800","","0.000","-99.000","-99.000","-99.000","20.900","","16.100",""
"C0V400","2019-09-22 12:00:00","56.000","357.000","5.400","29.400","0.500","1003.300","","0.000","-99.000","-99.000","-99.000","29.400","","23.500",""
"C0X130","2019-09-22 12:00:00","27.000","357.000","2.300","30.800","0.560","1007.300","","0.000","-99.000","-99.000","-99.000","30.900","","23.900",""
"C0A520","2019-09-22 12:00:00","48.000","240.000","0.300","27.000","0.600","1006.700","","0.000","-99.000","-99.000","-99.000","27.000","","20.900",""
"C0U870","2019-09-22 12:00:00","474.000","280.000","0.900","25.700","0.580","958.700","","0.000","-99.000","-99.000","-99.000","25.700","","21.400",""
"C0S690","2019-09-22 12:00:00","522.000","30.000","0.900","24.500","0.810","953.200","","52.000","-99.000","-99.000","-99.000","24.700","","20.300",""
"C0R150","2019-09-22 12:00:00","105.000","295.000","0.800","29.100","0.670","997.500","","0.000","-99.000","-99.000","-99.000","29.200","","23.000",""
"C0K560","2019-09-22 12:00:00","117.000","4.000","1.500","30.000","0.490","998.300","","0.000","-99.000","-99.000","-99.000","30.000","","23.100",""
"C1R440","2019-09-22 12:00:00","1654.000","327.000","0.900","17.000","1.000","833.800","","37.000","-99.000","-99.000","-99.000","17.000","","15.000",""
"C0X100","2019-09-22 12:00:00","10.000","315.000","3.600","29.400","0.530","1007.800","","0.000","-99.000","-99.000","-99.000","29.900","","24.400",""
"C0K460","2019-09-22 12:00:00","60.000","355.000","4.200","28.100","0.620","1003.200","","0.000","-99.000","-99.000","-99.000","28.300","","23.300",""
"C0M740","2019-09-22 12:00:00","15.000","347.000","3.500","29.400","0.600","1008.500","","0.000","-99.000","-99.000","-99.000","29.600","","23.300",""
"C0SA10","2019-09-22 12:00:00","411.000","203.000","0.400","24.100","0.880","965.700","","43.000","-99.000","-99.000","-99.000","24.100","","21.000",""
"C0C660","2019-09-22 12:00:00","176.000","328.000","2.000","25.500","0.620","992.000","","0.000","-99.000","-99.000","-99.000","25.500","","20.800",""
"C0R620","2019-09-22 12:00:00","34.000","315.000","1.300","23.100","0.960","1007.700","","95.500","-99.000","-99.000","-99.000","25.200","","21.800",""
"C0R700","2019-09-22 12:00:00","19.000","-99.000","-99.000","-99.000","-99.000","-99.000","","1.500","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0F0B0","2019-09-22 12:00:00","311.000","358.000","2.600","26.800","0.600","976.000","","0.000","-99.000","-99.000","-99.000","27.200","","20.800",""
"C0O970","2019-09-22 12:00:00","71.000","337.000","1.500","31.100","0.510","1003.000","","0.000","-99.000","-99.000","-99.000","31.100","","21.800",""
"C0F9P0","2019-09-22 12:00:00","26.000","30.000","1.600","28.100","0.600","1008.900","","0.000","7.000","40.000","","28.700","","23.500",""
"C0X220","2019-09-22 12:00:00","26.000","127.000","4.600","27.600","0.660","1007.800","","0.000","-99.000","-99.000","-99.000","28.300","","23.200",""
"C0M680","2019-09-22 12:00:00","37.000","355.000","1.800","29.300","0.590","1008.200","","0.000","-99.000","-99.000","-99.000","30.000","","23.100",""
"C0S710","2019-09-22 12:00:00","382.000","243.000","0.400","23.300","0.830","969.400","","24.500","-99.000","-99.000","-99.000","23.500","","20.700",""
"C0F9T0","2019-09-22 12:00:00","111.000","305.000","1.700","27.900","0.600","998.700","","0.000","-99.000","-99.000","-99.000","28.400","","23.300",""
"C0S730","2019-09-22 12:00:00","110.000","48.000","5.600","25.400","0.790","998.300","","1.500","-99.000","-99.000","-99.000","25.400","","23.000",""
"C0T790","2019-09-22 12:00:00","2830.000","266.000","1.200","13.300","0.910","727.700","","0.500","7.500","281.000","","14.700","","10.100",""
"C0M830","2019-09-22 12:00:00","540.000","187.000","1.300","26.300","0.680","951.700","","0.000","-99.000","-99.000","-99.000","26.500","","20.500",""
"C0K530","2019-09-22 12:00:00","12.000","316.000","4.300","27.600","0.650","1009.900","","0.000","-99.000","-99.000","-99.000","28.000","","22.800",""
